"file","group","model","scorer","mean","median"
"activemq-5.0.0",1,"DT","MCC",0.49,0.49
"activemq-5.0.0",3,"DT","LogLoss",0.34,0.34
"activemq-5.0.0",1,"DT","Gmean",0.49,0.49
"activemq-5.0.0",1,"DT","ACC",0.49,0.49
"activemq-5.0.0",2,"DT","BAL_ACC",0.43,0.43
"activemq-5.0.0",4,"DT","AUC",0.33,0.33
"activemq-5.0.0",1,"DT","F1",0.49,0.49
"activemq-5.0.0",1,"DT","F1_W",0.49,0.49
"activemq-5.0.0",5,"RF","MCC",0.34,0.34
"activemq-5.0.0",4,"RF","LogLoss",0.36,0.36
"activemq-5.0.0",5,"RF","Gmean",0.34,0.34
"activemq-5.0.0",3,"RF","ACC",0.49,0.49
"activemq-5.0.0",2,"RF","BAL_ACC",0.64,0.64
"activemq-5.0.0",1,"RF","AUC",0.69,0.69
"activemq-5.0.0",5,"RF","F1",0.34,0.34
"activemq-5.0.0",5,"RF","F1_W",0.34,0.34
"activemq-5.0.0",2,"KNN","MCC",0.55,0.55
"activemq-5.0.0",4,"KNN","LogLoss",0.47,0.47
"activemq-5.0.0",1,"KNN","Gmean",0.63,0.63
"activemq-5.0.0",2,"KNN","ACC",0.55,0.55
"activemq-5.0.0",1,"KNN","BAL_ACC",0.63,0.63
"activemq-5.0.0",3,"KNN","AUC",0.54,0.54
"activemq-5.0.0",2,"KNN","F1",0.55,0.55
"activemq-5.0.0",2,"KNN","F1_W",0.55,0.55
"activemq-5.1.0",6,"DT","MCC",0.66,0.66
"activemq-5.1.0",3,"DT","LogLoss",0.73,0.73
"activemq-5.1.0",4,"DT","Gmean",0.71,0.71
"activemq-5.1.0",6,"DT","ACC",0.66,0.66
"activemq-5.1.0",2,"DT","BAL_ACC",0.75,0.75
"activemq-5.1.0",1,"DT","AUC",0.8,0.8
"activemq-5.1.0",7,"DT","F1",0.47,0.47
"activemq-5.1.0",5,"DT","F1_W",0.69,0.69
"activemq-5.1.0",5,"RF","MCC",0.7,0.7
"activemq-5.1.0",5,"RF","LogLoss",0.7,0.7
"activemq-5.1.0",2,"RF","Gmean",0.73,0.73
"activemq-5.1.0",6,"RF","ACC",0,0
"activemq-5.1.0",1,"RF","BAL_ACC",0.74,0.74
"activemq-5.1.0",4,"RF","AUC",0.71,0.71
"activemq-5.1.0",3,"RF","F1",0.72,0.72
"activemq-5.1.0",6,"RF","F1_W",0,0
"activemq-5.1.0",4,"KNN","MCC",0.27,0.27
"activemq-5.1.0",3,"KNN","LogLoss",0.33,0.33
"activemq-5.1.0",1,"KNN","Gmean",0.48,0.48
"activemq-5.1.0",4,"KNN","ACC",0.27,0.27
"activemq-5.1.0",1,"KNN","BAL_ACC",0.48,0.48
"activemq-5.1.0",2,"KNN","AUC",0.35,0.35
"activemq-5.1.0",1,"KNN","F1",0.48,0.48
"activemq-5.1.0",4,"KNN","F1_W",0.27,0.27
"derby-10.2.1.6",3,"DT","MCC",0.67,0.67
"derby-10.2.1.6",1,"DT","LogLoss",0.73,0.73
"derby-10.2.1.6",2,"DT","Gmean",0.71,0.71
"derby-10.2.1.6",3,"DT","ACC",0.67,0.67
"derby-10.2.1.6",2,"DT","BAL_ACC",0.71,0.71
"derby-10.2.1.6",2,"DT","AUC",0.71,0.71
"derby-10.2.1.6",2,"DT","F1",0.71,0.71
"derby-10.2.1.6",3,"DT","F1_W",0.67,0.67
"derby-10.2.1.6",5,"RF","MCC",0.7,0.7
"derby-10.2.1.6",2,"RF","LogLoss",0.73,0.73
"derby-10.2.1.6",1,"RF","Gmean",0.74,0.74
"derby-10.2.1.6",4,"RF","ACC",0.71,0.71
"derby-10.2.1.6",4,"RF","BAL_ACC",0.71,0.71
"derby-10.2.1.6",3,"RF","AUC",0.72,0.72
"derby-10.2.1.6",4,"RF","F1",0.71,0.71
"derby-10.2.1.6",4,"RF","F1_W",0.71,0.71
"derby-10.2.1.6",1,"KNN","MCC",0.72,0.72
"derby-10.2.1.6",3,"KNN","LogLoss",0.7,0.7
"derby-10.2.1.6",3,"KNN","Gmean",0.7,0.7
"derby-10.2.1.6",1,"KNN","ACC",0.72,0.72
"derby-10.2.1.6",1,"KNN","BAL_ACC",0.72,0.72
"derby-10.2.1.6",2,"KNN","AUC",0.71,0.71
"derby-10.2.1.6",3,"KNN","F1",0.7,0.7
"derby-10.2.1.6",1,"KNN","F1_W",0.72,0.72
"derby-10.3.1.4",2,"DT","MCC",0.71,0.71
"derby-10.3.1.4",3,"DT","LogLoss",0.7,0.7
"derby-10.3.1.4",5,"DT","Gmean",0.68,0.68
"derby-10.3.1.4",6,"DT","ACC",0.41,0.41
"derby-10.3.1.4",4,"DT","BAL_ACC",0.69,0.69
"derby-10.3.1.4",4,"DT","AUC",0.69,0.69
"derby-10.3.1.4",1,"DT","F1",0.73,0.73
"derby-10.3.1.4",6,"DT","F1_W",0.41,0.41
"derby-10.3.1.4",1,"RF","MCC",0.74,0.74
"derby-10.3.1.4",1,"RF","LogLoss",0.74,0.74
"derby-10.3.1.4",2,"RF","Gmean",0.73,0.73
"derby-10.3.1.4",4,"RF","ACC",0.41,0.41
"derby-10.3.1.4",2,"RF","BAL_ACC",0.73,0.73
"derby-10.3.1.4",3,"RF","AUC",0.72,0.72
"derby-10.3.1.4",2,"RF","F1",0.73,0.73
"derby-10.3.1.4",1,"RF","F1_W",0.74,0.74
"derby-10.3.1.4",1,"KNN","MCC",0.71,0.71
"derby-10.3.1.4",3,"KNN","LogLoss",0.69,0.69
"derby-10.3.1.4",1,"KNN","Gmean",0.71,0.71
"derby-10.3.1.4",3,"KNN","ACC",0.69,0.69
"derby-10.3.1.4",1,"KNN","BAL_ACC",0.71,0.71
"derby-10.3.1.4",2,"KNN","AUC",0.7,0.7
"derby-10.3.1.4",1,"KNN","F1",0.71,0.71
"derby-10.3.1.4",1,"KNN","F1_W",0.71,0.71
"activemq-5.2.0",5,"DT","MCC",0.66,0.66
"activemq-5.2.0",3,"DT","LogLoss",0.75,0.75
"activemq-5.2.0",4,"DT","Gmean",0.74,0.74
"activemq-5.2.0",5,"DT","ACC",0.66,0.66
"activemq-5.2.0",1,"DT","BAL_ACC",0.77,0.77
"activemq-5.2.0",2,"DT","AUC",0.76,0.76
"activemq-5.2.0",5,"DT","F1",0.66,0.66
"activemq-5.2.0",5,"DT","F1_W",0.66,0.66
"activemq-5.2.0",4,"RF","MCC",0.66,0.66
"activemq-5.2.0",3,"RF","LogLoss",0.73,0.73
"activemq-5.2.0",2,"RF","Gmean",0.74,0.74
"activemq-5.2.0",4,"RF","ACC",0.66,0.66
"activemq-5.2.0",1,"RF","BAL_ACC",0.75,0.75
"activemq-5.2.0",2,"RF","AUC",0.74,0.74
"activemq-5.2.0",4,"RF","F1",0.66,0.66
"activemq-5.2.0",4,"RF","F1_W",0.66,0.66
"activemq-5.2.0",3,"KNN","MCC",0.51,0.51
"activemq-5.2.0",3,"KNN","LogLoss",0.51,0.51
"activemq-5.2.0",2,"KNN","Gmean",0.59,0.59
"activemq-5.2.0",3,"KNN","ACC",0.51,0.51
"activemq-5.2.0",2,"KNN","BAL_ACC",0.59,0.59
"activemq-5.2.0",3,"KNN","AUC",0.51,0.51
"activemq-5.2.0",1,"KNN","F1",0.6,0.6
"activemq-5.2.0",3,"KNN","F1_W",0.51,0.51
"activemq-5.3.0",6,"DT","MCC",0,0
"activemq-5.3.0",2,"DT","LogLoss",0.72,0.72
"activemq-5.3.0",4,"DT","Gmean",0.68,0.68
"activemq-5.3.0",5,"DT","ACC",0.57,0.57
"activemq-5.3.0",3,"DT","BAL_ACC",0.69,0.69
"activemq-5.3.0",6,"DT","AUC",0,0
"activemq-5.3.0",1,"DT","F1",0.73,0.73
"activemq-5.3.0",1,"DT","F1_W",0.73,0.73
"activemq-5.3.0",1,"RF","MCC",0.73,0.73
"activemq-5.3.0",1,"RF","LogLoss",0.73,0.73
"activemq-5.3.0",4,"RF","Gmean",0.69,0.69
"activemq-5.3.0",5,"RF","ACC",0,0
"activemq-5.3.0",3,"RF","BAL_ACC",0.7,0.7
"activemq-5.3.0",2,"RF","AUC",0.71,0.71
"activemq-5.3.0",1,"RF","F1",0.73,0.73
"activemq-5.3.0",5,"RF","F1_W",0,0
"activemq-5.3.0",3,"KNN","MCC",0.47,0.47
"activemq-5.3.0",5,"KNN","LogLoss",0.27,0.27
"activemq-5.3.0",1,"KNN","Gmean",0.6,0.6
"activemq-5.3.0",3,"KNN","ACC",0.47,0.47
"activemq-5.3.0",1,"KNN","BAL_ACC",0.6,0.6
"activemq-5.3.0",4,"KNN","AUC",0.28,0.28
"activemq-5.3.0",1,"KNN","F1",0.6,0.6
"activemq-5.3.0",2,"KNN","F1_W",0.57,0.57
"groovy-1_5_7",4,"DT","MCC",0.63,0.63
"groovy-1_5_7",1,"DT","LogLoss",0.75,0.75
"groovy-1_5_7",5,"DT","Gmean",0.59,0.59
"groovy-1_5_7",6,"DT","ACC",0,0
"groovy-1_5_7",3,"DT","BAL_ACC",0.64,0.64
"groovy-1_5_7",2,"DT","AUC",0.68,0.68
"groovy-1_5_7",3,"DT","F1",0.64,0.64
"groovy-1_5_7",6,"DT","F1_W",0,0
"groovy-1_5_7",6,"RF","MCC",0.52,0.52
"groovy-1_5_7",5,"RF","LogLoss",0.53,0.53
"groovy-1_5_7",1,"RF","Gmean",0.68,0.68
"groovy-1_5_7",8,"RF","ACC",0,0
"groovy-1_5_7",3,"RF","BAL_ACC",0.6,0.6
"groovy-1_5_7",2,"RF","AUC",0.67,0.67
"groovy-1_5_7",7,"RF","F1",0.51,0.51
"groovy-1_5_7",4,"RF","F1_W",0.55,0.55
"groovy-1_5_7",4,"KNN","MCC",0.27,0.27
"groovy-1_5_7",4,"KNN","LogLoss",0.27,0.27
"groovy-1_5_7",1,"KNN","Gmean",0.44,0.44
"groovy-1_5_7",4,"KNN","ACC",0.27,0.27
"groovy-1_5_7",1,"KNN","BAL_ACC",0.44,0.44
"groovy-1_5_7",4,"KNN","AUC",0.27,0.27
"groovy-1_5_7",2,"KNN","F1",0.38,0.38
"groovy-1_5_7",3,"KNN","F1_W",0.29,0.29
"groovy-1_6_BETA_1",2,"DT","MCC",0.72,0.72
"groovy-1_6_BETA_1",1,"DT","LogLoss",0.74,0.74
"groovy-1_6_BETA_1",2,"DT","Gmean",0.72,0.72
"groovy-1_6_BETA_1",5,"DT","ACC",0.32,0.32
"groovy-1_6_BETA_1",2,"DT","BAL_ACC",0.72,0.72
"groovy-1_6_BETA_1",2,"DT","AUC",0.72,0.72
"groovy-1_6_BETA_1",4,"DT","F1",0.52,0.52
"groovy-1_6_BETA_1",3,"DT","F1_W",0.54,0.54
"groovy-1_6_BETA_1",4,"RF","MCC",0.65,0.65
"groovy-1_6_BETA_1",5,"RF","LogLoss",0.62,0.62
"groovy-1_6_BETA_1",1,"RF","Gmean",0.76,0.76
"groovy-1_6_BETA_1",6,"RF","ACC",0,0
"groovy-1_6_BETA_1",2,"RF","BAL_ACC",0.74,0.74
"groovy-1_6_BETA_1",3,"RF","AUC",0.73,0.73
"groovy-1_6_BETA_1",4,"RF","F1",0.65,0.65
"groovy-1_6_BETA_1",6,"RF","F1_W",0,0
"groovy-1_6_BETA_1",1,"KNN","MCC",0.62,0.62
"groovy-1_6_BETA_1",4,"KNN","LogLoss",0.34,0.34
"groovy-1_6_BETA_1",1,"KNN","Gmean",0.62,0.62
"groovy-1_6_BETA_1",2,"KNN","ACC",0.6,0.6
"groovy-1_6_BETA_1",1,"KNN","BAL_ACC",0.62,0.62
"groovy-1_6_BETA_1",3,"KNN","AUC",0.58,0.58
"groovy-1_6_BETA_1",1,"KNN","F1",0.62,0.62
"groovy-1_6_BETA_1",2,"KNN","F1_W",0.6,0.6
"hbase-0.94.0",2,"DT","MCC",0.58,0.58
"hbase-0.94.0",2,"DT","LogLoss",0.58,0.58
"hbase-0.94.0",1,"DT","Gmean",0.64,0.64
"hbase-0.94.0",2,"DT","ACC",0.58,0.58
"hbase-0.94.0",2,"DT","BAL_ACC",0.58,0.58
"hbase-0.94.0",2,"DT","AUC",0.58,0.58
"hbase-0.94.0",2,"DT","F1",0.58,0.58
"hbase-0.94.0",2,"DT","F1_W",0.58,0.58
"hbase-0.94.0",4,"RF","MCC",0.58,0.58
"hbase-0.94.0",4,"RF","LogLoss",0.58,0.58
"hbase-0.94.0",1,"RF","Gmean",0.66,0.66
"hbase-0.94.0",3,"RF","ACC",0.59,0.59
"hbase-0.94.0",2,"RF","BAL_ACC",0.65,0.65
"hbase-0.94.0",2,"RF","AUC",0.65,0.65
"hbase-0.94.0",4,"RF","F1",0.58,0.58
"hbase-0.94.0",4,"RF","F1_W",0.58,0.58
"hbase-0.94.0",1,"KNN","MCC",0.52,0.52
"hbase-0.94.0",3,"KNN","LogLoss",0.48,0.48
"hbase-0.94.0",2,"KNN","Gmean",0.49,0.49
"hbase-0.94.0",2,"KNN","ACC",0.49,0.49
"hbase-0.94.0",2,"KNN","BAL_ACC",0.49,0.49
"hbase-0.94.0",3,"KNN","AUC",0.48,0.48
"hbase-0.94.0",1,"KNN","F1",0.52,0.52
"hbase-0.94.0",1,"KNN","F1_W",0.52,0.52
"hbase-0.95.0",2,"DT","MCC",0.64,0.64
"hbase-0.95.0",4,"DT","LogLoss",0.59,0.59
"hbase-0.95.0",1,"DT","Gmean",0.65,0.65
"hbase-0.95.0",3,"DT","ACC",0.62,0.62
"hbase-0.95.0",1,"DT","BAL_ACC",0.65,0.65
"hbase-0.95.0",1,"DT","AUC",0.65,0.65
"hbase-0.95.0",1,"DT","F1",0.65,0.65
"hbase-0.95.0",3,"DT","F1_W",0.62,0.62
"hbase-0.95.0",3,"RF","MCC",0.64,0.64
"hbase-0.95.0",3,"RF","LogLoss",0.64,0.64
"hbase-0.95.0",2,"RF","Gmean",0.66,0.66
"hbase-0.95.0",4,"RF","ACC",0,0
"hbase-0.95.0",1,"RF","BAL_ACC",0.67,0.67
"hbase-0.95.0",2,"RF","AUC",0.66,0.66
"hbase-0.95.0",2,"RF","F1",0.66,0.66
"hbase-0.95.0",3,"RF","F1_W",0.64,0.64
"hbase-0.95.0",3,"KNN","MCC",0.52,0.52
"hbase-0.95.0",5,"KNN","LogLoss",0.44,0.44
"hbase-0.95.0",1,"KNN","Gmean",0.57,0.57
"hbase-0.95.0",3,"KNN","ACC",0.52,0.52
"hbase-0.95.0",2,"KNN","BAL_ACC",0.53,0.53
"hbase-0.95.0",4,"KNN","AUC",0.48,0.48
