"file","group","model","scorer","mean","median"
"hbase-0.95.0",2,"KNN","F1",0.53,0.53
"hbase-0.95.0",3,"KNN","F1_W",0.52,0.52
"hive-0.10.0",2,"DT","MCC",0.71,0.71
"hive-0.10.0",3,"DT","LogLoss",0.7,0.7
"hive-0.10.0",4,"DT","Gmean",0.68,0.68
"hive-0.10.0",1,"DT","ACC",0.72,0.72
"hive-0.10.0",4,"DT","BAL_ACC",0.68,0.68
"hive-0.10.0",5,"DT","AUC",0.66,0.66
"hive-0.10.0",1,"DT","F1",0.72,0.72
"hive-0.10.0",1,"DT","F1_W",0.72,0.72
"hive-0.10.0",2,"RF","MCC",0.72,0.72
"hive-0.10.0",1,"RF","LogLoss",0.74,0.74
"hive-0.10.0",3,"RF","Gmean",0.69,0.69
"hive-0.10.0",1,"RF","ACC",0.74,0.74
"hive-0.10.0",3,"RF","BAL_ACC",0.69,0.69
"hive-0.10.0",3,"RF","AUC",0.69,0.69
"hive-0.10.0",1,"RF","F1",0.74,0.74
"hive-0.10.0",2,"RF","F1_W",0.72,0.72
"hive-0.10.0",3,"KNN","MCC",0.42,0.42
"hive-0.10.0",6,"KNN","LogLoss",0.26,0.26
"hive-0.10.0",1,"KNN","Gmean",0.64,0.64
"hive-0.10.0",5,"KNN","ACC",0.3,0.3
"hive-0.10.0",2,"KNN","BAL_ACC",0.45,0.45
"hive-0.10.0",4,"KNN","AUC",0.31,0.31
"hive-0.10.0",2,"KNN","F1",0.45,0.45
"hive-0.10.0",3,"KNN","F1_W",0.42,0.42
"hive-0.9.0",4,"DT","MCC",0.7,0.7
"hive-0.9.0",5,"DT","LogLoss",0.68,0.68
"hive-0.9.0",3,"DT","Gmean",0.71,0.71
"hive-0.9.0",4,"DT","ACC",0.7,0.7
"hive-0.9.0",2,"DT","BAL_ACC",0.74,0.74
"hive-0.9.0",1,"DT","AUC",0.77,0.77
"hive-0.9.0",4,"DT","F1",0.7,0.7
"hive-0.9.0",4,"DT","F1_W",0.7,0.7
"hive-0.9.0",1,"RF","MCC",0.76,0.76
"hive-0.9.0",2,"RF","LogLoss",0.74,0.74
"hive-0.9.0",2,"RF","Gmean",0.74,0.74
"hive-0.9.0",3,"RF","ACC",0.72,0.72
"hive-0.9.0",4,"RF","BAL_ACC",0.7,0.7
"hive-0.9.0",2,"RF","AUC",0.74,0.74
"hive-0.9.0",2,"RF","F1",0.74,0.74
"hive-0.9.0",5,"RF","F1_W",0.69,0.69
"hive-0.9.0",2,"KNN","MCC",0.64,0.64
"hive-0.9.0",3,"KNN","LogLoss",0.61,0.61
"hive-0.9.0",1,"KNN","Gmean",0.66,0.66
"hive-0.9.0",2,"KNN","ACC",0.64,0.64
"hive-0.9.0",2,"KNN","BAL_ACC",0.64,0.64
"hive-0.9.0",2,"KNN","AUC",0.64,0.64
"hive-0.9.0",2,"KNN","F1",0.64,0.64
"hive-0.9.0",2,"KNN","F1_W",0.64,0.64
"jruby-1.1",2,"DT","MCC",0.69,0.69
"jruby-1.1",4,"DT","LogLoss",0.49,0.49
"jruby-1.1",2,"DT","Gmean",0.69,0.69
"jruby-1.1",5,"DT","ACC",0.34,0.34
"jruby-1.1",2,"DT","BAL_ACC",0.69,0.69
"jruby-1.1",1,"DT","AUC",0.73,0.73
"jruby-1.1",2,"DT","F1",0.69,0.69
"jruby-1.1",3,"DT","F1_W",0.68,0.68
"jruby-1.1",3,"RF","MCC",0.59,0.59
"jruby-1.1",6,"RF","LogLoss",0.56,0.56
"jruby-1.1",1,"RF","Gmean",0.7,0.7
"jruby-1.1",4,"RF","ACC",0.58,0.58
"jruby-1.1",1,"RF","BAL_ACC",0.7,0.7
"jruby-1.1",2,"RF","AUC",0.66,0.66
"jruby-1.1",3,"RF","F1",0.59,0.59
"jruby-1.1",5,"RF","F1_W",0.57,0.57
"jruby-1.1",1,"KNN","MCC",0.56,0.56
"jruby-1.1",3,"KNN","LogLoss",0.54,0.54
"jruby-1.1",1,"KNN","Gmean",0.56,0.56
"jruby-1.1",2,"KNN","ACC",0.55,0.55
"jruby-1.1",1,"KNN","BAL_ACC",0.56,0.56
"jruby-1.1",3,"KNN","AUC",0.54,0.54
"jruby-1.1",1,"KNN","F1",0.56,0.56
"jruby-1.1",1,"KNN","F1_W",0.56,0.56
"jruby-1.4.0",2,"DT","MCC",0.78,0.78
"jruby-1.4.0",4,"DT","LogLoss",0.69,0.69
"jruby-1.4.0",2,"DT","Gmean",0.78,0.78
"jruby-1.4.0",3,"DT","ACC",0.75,0.75
"jruby-1.4.0",2,"DT","BAL_ACC",0.78,0.78
"jruby-1.4.0",3,"DT","AUC",0.75,0.75
"jruby-1.4.0",1,"DT","F1",0.81,0.81
"jruby-1.4.0",3,"DT","F1_W",0.75,0.75
"jruby-1.4.0",1,"RF","MCC",0.82,0.82
"jruby-1.4.0",4,"RF","LogLoss",0.79,0.79
"jruby-1.4.0",5,"RF","Gmean",0.78,0.78
"jruby-1.4.0",2,"RF","ACC",0.81,0.81
"jruby-1.4.0",6,"RF","BAL_ACC",0.77,0.77
"jruby-1.4.0",1,"RF","AUC",0.82,0.82
"jruby-1.4.0",3,"RF","F1",0.8,0.8
"jruby-1.4.0",2,"RF","F1_W",0.81,0.81
"jruby-1.4.0",2,"KNN","MCC",0.74,0.74
"jruby-1.4.0",3,"KNN","LogLoss",0.73,0.73
"jruby-1.4.0",5,"KNN","Gmean",0.7,0.7
"jruby-1.4.0",1,"KNN","ACC",0.75,0.75
"jruby-1.4.0",2,"KNN","BAL_ACC",0.74,0.74
"jruby-1.4.0",3,"KNN","AUC",0.73,0.73
"jruby-1.4.0",4,"KNN","F1",0.71,0.71
"jruby-1.4.0",2,"KNN","F1_W",0.74,0.74
"jruby-1.5.0",2,"DT","MCC",0.78,0.78
"jruby-1.5.0",2,"DT","LogLoss",0.78,0.78
"jruby-1.5.0",2,"DT","Gmean",0.78,0.78
"jruby-1.5.0",5,"DT","ACC",0.48,0.48
"jruby-1.5.0",1,"DT","BAL_ACC",0.79,0.79
"jruby-1.5.0",2,"DT","AUC",0.78,0.78
"jruby-1.5.0",4,"DT","F1",0.57,0.57
"jruby-1.5.0",3,"DT","F1_W",0.62,0.62
"jruby-1.5.0",5,"RF","MCC",0.73,0.73
"jruby-1.5.0",4,"RF","LogLoss",0.74,0.74
"jruby-1.5.0",2,"RF","Gmean",0.78,0.78
"jruby-1.5.0",6,"RF","ACC",0,0
"jruby-1.5.0",1,"RF","BAL_ACC",0.79,0.79
"jruby-1.5.0",4,"RF","AUC",0.74,0.74
"jruby-1.5.0",3,"RF","F1",0.75,0.75
"jruby-1.5.0",6,"RF","F1_W",0,0
"jruby-1.5.0",3,"KNN","MCC",0.45,0.45
"jruby-1.5.0",2,"KNN","LogLoss",0.47,0.47
"jruby-1.5.0",4,"KNN","Gmean",0.41,0.41
"jruby-1.5.0",5,"KNN","ACC",0.32,0.32
"jruby-1.5.0",4,"KNN","BAL_ACC",0.41,0.41
"jruby-1.5.0",1,"KNN","AUC",0.5,0.5
"jruby-1.5.0",3,"KNN","F1",0.45,0.45
"jruby-1.5.0",5,"KNN","F1_W",0.32,0.32
"lucene-2.3.0",1,"DT","MCC",0.67,0.67
"lucene-2.3.0",2,"DT","LogLoss",0.56,0.56
"lucene-2.3.0",1,"DT","Gmean",0.67,0.67
"lucene-2.3.0",1,"DT","ACC",0.67,0.67
"lucene-2.3.0",2,"DT","BAL_ACC",0.56,0.56
"lucene-2.3.0",1,"DT","AUC",0.67,0.67
"lucene-2.3.0",2,"DT","F1",0.56,0.56
"lucene-2.3.0",1,"DT","F1_W",0.67,0.67
"lucene-2.3.0",3,"RF","MCC",0.67,0.67
"lucene-2.3.0",1,"RF","LogLoss",0.71,0.71
"lucene-2.3.0",4,"RF","Gmean",0.65,0.65
"lucene-2.3.0",3,"RF","ACC",0.67,0.67
"lucene-2.3.0",6,"RF","BAL_ACC",0.56,0.56
"lucene-2.3.0",5,"RF","AUC",0.64,0.64
"lucene-2.3.0",3,"RF","F1",0.67,0.67
"lucene-2.3.0",2,"RF","F1_W",0.69,0.69
"lucene-2.3.0",2,"KNN","MCC",0.61,0.61
"lucene-2.3.0",2,"KNN","LogLoss",0.61,0.61
"lucene-2.3.0",1,"KNN","Gmean",0.65,0.65
"lucene-2.3.0",2,"KNN","ACC",0.61,0.61
"lucene-2.3.0",3,"KNN","BAL_ACC",0.6,0.6
"lucene-2.3.0",4,"KNN","AUC",0.59,0.59
"lucene-2.3.0",3,"KNN","F1",0.6,0.6
"lucene-2.3.0",2,"KNN","F1_W",0.61,0.61
"lucene-2.9.0",3,"DT","MCC",0.72,0.72
"lucene-2.9.0",4,"DT","LogLoss",0.71,0.71
"lucene-2.9.0",2,"DT","Gmean",0.74,0.74
"lucene-2.9.0",6,"DT","ACC",0,0
"lucene-2.9.0",1,"DT","BAL_ACC",0.75,0.75
"lucene-2.9.0",4,"DT","AUC",0.71,0.71
"lucene-2.9.0",5,"DT","F1",0.7,0.7
"lucene-2.9.0",2,"DT","F1_W",0.74,0.74
"lucene-2.9.0",1,"RF","MCC",0.79,0.79
"lucene-2.9.0",1,"RF","LogLoss",0.79,0.79
"lucene-2.9.0",3,"RF","Gmean",0.73,0.73
"lucene-2.9.0",5,"RF","ACC",0,0
"lucene-2.9.0",4,"RF","BAL_ACC",0.72,0.72
"lucene-2.9.0",1,"RF","AUC",0.79,0.79
"lucene-2.9.0",2,"RF","F1",0.75,0.75
"lucene-2.9.0",1,"RF","F1_W",0.79,0.79
"lucene-2.9.0",5,"KNN","MCC",0.5,0.5
"lucene-2.9.0",4,"KNN","LogLoss",0.63,0.63
"lucene-2.9.0",1,"KNN","Gmean",0.85,0.85
"lucene-2.9.0",6,"KNN","ACC",0.43,0.43
"lucene-2.9.0",1,"KNN","BAL_ACC",0.85,0.85
"lucene-2.9.0",3,"KNN","AUC",0.7,0.7
"lucene-2.9.0",1,"KNN","F1",0.85,0.85
"lucene-2.9.0",2,"KNN","F1_W",0.78,0.78
"lucene-3.0.0",2,"DT","MCC",0.6,0.6
"lucene-3.0.0",2,"DT","LogLoss",0.6,0.6
"lucene-3.0.0",5,"DT","Gmean",0.56,0.56
"lucene-3.0.0",6,"DT","ACC",0.48,0.48
"lucene-3.0.0",1,"DT","BAL_ACC",0.61,0.61
"lucene-3.0.0",4,"DT","AUC",0.57,0.57
"lucene-3.0.0",4,"DT","F1",0.57,0.57
"lucene-3.0.0",3,"DT","F1_W",0.59,0.59
"lucene-3.0.0",1,"RF","MCC",0.59,0.59
"lucene-3.0.0",3,"RF","LogLoss",0.56,0.56
"lucene-3.0.0",1,"RF","Gmean",0.59,0.59
"lucene-3.0.0",6,"RF","ACC",0,0
"lucene-3.0.0",4,"RF","BAL_ACC",0.55,0.55
"lucene-3.0.0",2,"RF","AUC",0.57,0.57
"lucene-3.0.0",5,"RF","F1",0.51,0.51
"lucene-3.0.0",6,"RF","F1_W",0,0
"lucene-3.0.0",2,"KNN","MCC",0.19,0.19
"lucene-3.0.0",3,"KNN","LogLoss",0.14,0.14
"lucene-3.0.0",1,"KNN","Gmean",0.4,0.4
"lucene-3.0.0",2,"KNN","ACC",0.19,0.19
"lucene-3.0.0",1,"KNN","BAL_ACC",0.4,0.4
"lucene-3.0.0",3,"KNN","AUC",0.14,0.14
"lucene-3.0.0",1,"KNN","F1",0.4,0.4
"lucene-3.0.0",2,"KNN","F1_W",0.19,0.19
"wicket-1.3.0-beta2",1,"DT","MCC",0.75,0.75
"wicket-1.3.0-beta2",2,"DT","LogLoss",0.74,0.74
"wicket-1.3.0-beta2",2,"DT","Gmean",0.74,0.74
"wicket-1.3.0-beta2",4,"DT","ACC",0.44,0.44
"wicket-1.3.0-beta2",2,"DT","BAL_ACC",0.74,0.74
"wicket-1.3.0-beta2",3,"DT","AUC",0.73,0.73
"wicket-1.3.0-beta2",2,"DT","F1",0.74,0.74
"wicket-1.3.0-beta2",2,"DT","F1_W",0.74,0.74
"wicket-1.3.0-beta2",4,"RF","MCC",0.6,0.6
"wicket-1.3.0-beta2",5,"RF","LogLoss",0.58,0.58
"wicket-1.3.0-beta2",2,"RF","Gmean",0.74,0.74
"wicket-1.3.0-beta2",6,"RF","ACC",0,0
"wicket-1.3.0-beta2",3,"RF","BAL_ACC",0.73,0.73
"wicket-1.3.0-beta2",1,"RF","AUC",0.76,0.76
"wicket-1.3.0-beta2",4,"RF","F1",0.6,0.6
"wicket-1.3.0-beta2",6,"RF","F1_W",0,0
"wicket-1.3.0-beta2",3,"KNN","MCC",0.1,0.1
"wicket-1.3.0-beta2",3,"KNN","LogLoss",0.1,0.1
"wicket-1.3.0-beta2",1,"KNN","Gmean",0.29,0.29
"wicket-1.3.0-beta2",4,"KNN","ACC",0,0
"wicket-1.3.0-beta2",1,"KNN","BAL_ACC",0.29,0.29
"wicket-1.3.0-beta2",3,"KNN","AUC",0.1,0.1
"wicket-1.3.0-beta2",2,"KNN","F1",0.27,0.27
"wicket-1.3.0-beta2",3,"KNN","F1_W",0.1,0.1
"wicket-1.3.0-incubating-beta-1",1,"DT","MCC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",1,"DT","LogLoss",0.73,0.73
"wicket-1.3.0-incubating-beta-1",1,"DT","Gmean",0.73,0.73
"wicket-1.3.0-incubating-beta-1",3,"DT","ACC",0.62,0.62
"wicket-1.3.0-incubating-beta-1",1,"DT","BAL_ACC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",1,"DT","AUC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",1,"DT","F1",0.73,0.73
"wicket-1.3.0-incubating-beta-1",2,"DT","F1_W",0.72,0.72
"wicket-1.3.0-incubating-beta-1",3,"RF","MCC",0.72,0.72
"wicket-1.3.0-incubating-beta-1",4,"RF","LogLoss",0.67,0.67
"wicket-1.3.0-incubating-beta-1",1,"RF","Gmean",0.75,0.75
"wicket-1.3.0-incubating-beta-1",5,"RF","ACC",0,0
"wicket-1.3.0-incubating-beta-1",2,"RF","BAL_ACC",0.73,0.73
"wicket-1.3.0-incubating-beta-1",3,"RF","AUC",0.72,0.72
"wicket-1.3.0-incubating-beta-1",4,"RF","F1",0.67,0.67
"wicket-1.3.0-incubating-beta-1",5,"RF","F1_W",0,0
"wicket-1.3.0-incubating-beta-1",6,"KNN","MCC",0.3,0.3
"wicket-1.3.0-incubating-beta-1",4,"KNN","LogLoss",0.43,0.43
"wicket-1.3.0-incubating-beta-1",1,"KNN","Gmean",0.57,0.57
"wicket-1.3.0-incubating-beta-1",5,"KNN","ACC",0.33,0.33
"wicket-1.3.0-incubating-beta-1",1,"KNN","BAL_ACC",0.57,0.57
"wicket-1.3.0-incubating-beta-1",3,"KNN","AUC",0.46,0.46
"wicket-1.3.0-incubating-beta-1",2,"KNN","F1",0.53,0.53
"wicket-1.3.0-incubating-beta-1",2,"KNN","F1_W",0.53,0.53
